0    5.75982404132924e-20    -4.10810979418336e-20    5.43948822446815e-05    0.0422549157129793    0.00737528862111047    0.205560005139568
7.59999999999999    3.2149010982182e+122    -1.10107134801626e+124    2.76557574118994e+277    7.63272342895901e+280    5.258874158211e+138    2.76273839314529e+140
7.69999999999999    1.71461391904971e+124    -9.17545684680865e+125    1.43992229426855e+281    3.97407723031164e+284    3.79463080452967e+140    1.99350877357278e+142
7.79999999999999    1.60372178028514e+126    -8.55459308092085e+127    7.49818860999063e+284    2.06945893749385e+288    2.73828205449888e+142    1.43856141248605e+144
7.89999999999999    9.05382254855124e+127    -5.85943087702875e+129    3.90514195221191e+288    1.07780554715454e+292    1.97614320134243e+144    1.03817414105464e+146
7.99999999999999    8.74040798107616e+129    -4.80018440794666e+131    2.03413519734872e+292    5.61418180162517e+295    1.42623111638637e+146    7.49278439675476e+147
8.09999999999999    5.62851947906525e+131    -5.2991263194037e+133    1.05970431778937e+296    2.92478780333747e+299    1.02941940810797e+148    5.40813073375401e+149
8.19999999999999    4.10355114729881e+133    -2.71428836104141e+135    5.5214211920714e+299    1.52392457875249e+303    7.43062661696267e+149    3.90374765930444e+151
8.29999999999999    4.61088315725026e+135    -1.69353422760876e+137    2.87725087632984e+303    inf    5.36400118971821e+151    inf
8.39999999999999    1.61539906474699e+137    -nan    inf    -nan    inf    0
8.49999999999999    -nan    -nan    -nan    -nan    0    0
8.59999999999999    -nan    -nan    -nan    -nan    0    0
8.69999999999999    -nan    -nan    -nan    -nan    0    0
8.79999999999998    -nan    -nan    -nan    -nan    0    0
8.89999999999998    -nan    -nan    -nan    -nan    0    0
8.99999999999998    -nan    -nan    -nan    -nan    0    0
9.09999999999998    -nan    -nan    -nan    -nan    0    0
9.19999999999998    -nan    -nan    -nan    -nan    0    0
9.29999999999998    -nan    -nan    -nan    -nan    0    0
9.39999999999998    -nan    -nan    -nan    -nan    0    0
9.49999999999998    -nan    -nan    -nan    -nan    0    0
9.59999999999998    -nan    -nan    -nan    -nan    0    0
9.69999999999998    -nan    -nan    -nan    -nan    0    0
9.79999999999998    -nan    -nan    -nan    -nan    0    0
9.89999999999998    -nan    -nan    -nan    -nan    0    0
9.99999999999998    -nan    -nan    -nan    -nan    0    0
10.1    -nan    -nan    -nan    -nan    0    0
10.2    -nan    -nan    -nan    -nan    0    0
10.3    -nan    -nan    -nan    -nan    0    0
10.4    -nan    -nan    -nan    -nan    0    0
10.5    -nan    -nan    -nan    -nan    0    0
10.6    -nan    -nan    -nan    -nan    0    0
10.7    -nan    -nan    -nan    -nan    0    0
10.8    -nan    -nan    -nan    -nan    0    0
10.9    -nan    -nan    -nan    -nan    0    0
11    -nan    -nan    -nan    -nan    0    0
11.1    -nan    -nan    -nan    -nan    0    0
11.2    -nan    -nan    -nan    -nan    0    0
11.3    -nan    -nan    -nan    -nan    0    0
11.4    -nan    -nan    -nan    -nan    0    0
11.5    -nan    -nan    -nan    -nan    0    0
11.6    -nan    -nan    -nan    -nan    0    0
11.7    -nan    -nan    -nan    -nan    0    0
11.8    -nan    -nan    -nan    -nan    0    0
11.9    -nan    -nan    -nan    -nan    0    0
12    -nan    -nan    -nan    -nan    0    0
12.1    -nan    -nan    -nan    -nan    0    0
12.2    -nan    -nan    -nan    -nan    0    0
12.3    -nan    -nan    -nan    -nan    0    0
12.4    -nan    -nan    -nan    -nan    0    0
12.5    -nan    -nan    -nan    -nan    0    0
12.6    -nan    -nan    -nan    -nan    0    0
12.7    -nan    -nan    -nan    -nan    0    0
12.8    -nan    -nan    -nan    -nan    0    0
12.9    -nan    -nan    -nan    -nan    0    0
13    -nan    -nan    -nan    -nan    0    0
13.1    -nan    -nan    -nan    -nan    0    0
13.2    -nan    -nan    -nan    -nan    0    0
13.3    -nan    -nan    -nan    -nan    0    0
13.4    -nan    -nan    -nan    -nan    0    0
13.5    -nan    -nan    -nan    -nan    0    0
13.6    -nan    -nan    -nan    -nan    0    0
13.7    -nan    -nan    -nan    -nan    0    0
13.8    -nan    -nan    -nan    -nan    0    0
13.9    -nan    -nan    -nan    -nan    0    0
14    -nan    -nan    -nan    -nan    0    0
14.1    -nan    -nan    -nan    -nan    0    0
14.2    -nan    -nan    -nan    -nan    0    0
14.3    -nan    -nan    -nan    -nan    0    0
14.4    -nan    -nan    -nan    -nan    0    0
14.5    -nan    -nan    -nan    -nan    0    0
14.6    -nan    -nan    -nan    -nan    0    0
14.7    -nan    -nan    -nan    -nan    0    0
14.8    -nan    -nan    -nan    -nan    0    0
14.9    -nan    -nan    -nan    -nan    0    0
15    -nan    -nan    -nan    -nan    0    0
15.1    -nan    -nan    -nan    -nan    0    0
15.2    -nan    -nan    -nan    -nan    0    0
15.3    -nan    -nan    -nan    -nan    0    0
15.4    -nan    -nan    -nan    -nan    0    0
15.5    -nan    -nan    -nan    -nan    0    0
15.6    -nan    -nan    -nan    -nan    0    0
15.7    -nan    -nan    -nan    -nan    0    0
15.8    -nan    -nan    -nan    -nan    0    0
15.9    -nan    -nan    -nan    -nan    0    0
16    -nan    -nan    -nan    -nan    0    0
16.1    -nan    -nan    -nan    -nan    0    0
16.2    -nan    -nan    -nan    -nan    0    0
16.3    -nan    -nan    -nan    -nan    0    0
16.4    -nan    -nan    -nan    -nan    0    0
16.5    -nan    -nan    -nan    -nan    0    0
16.6    -nan    -nan    -nan    -nan    0    0
16.7    -nan    -nan    -nan    -nan    0    0
16.8    -nan    -nan    -nan    -nan    0    0
16.9    -nan    -nan    -nan    -nan    0    0
17    -nan    -nan    -nan    -nan    0    0
17.1    -nan    -nan    -nan    -nan    0    0
17.2    -nan    -nan    -nan    -nan    0    0
17.3    -nan    -nan    -nan    -nan    0    0
17.4    -nan    -nan    -nan    -nan    0    0
17.5    -nan    -nan    -nan    -nan    0    0
17.6    -nan    -nan    -nan    -nan    0    0
17.7    -nan    -nan    -nan    -nan    0    0
17.8    -nan    -nan    -nan    -nan    0    0
17.9    -nan    -nan    -nan    -nan    0    0
18    -nan    -nan    -nan    -nan    0    0
18.1    -nan    -nan    -nan    -nan    0    0
18.2    -nan    -nan    -nan    -nan    0    0
18.3    -nan    -nan    -nan    -nan    0    0
18.4    -nan    -nan    -nan    -nan    0    0
18.5    -nan    -nan    -nan    -nan    0    0
18.6    -nan    -nan    -nan    -nan    0    0
18.7    -nan    -nan    -nan    -nan    0    0
18.8    -nan    -nan    -nan    -nan    0    0
18.9    -nan    -nan    -nan    -nan    0    0
19    -nan    -nan    -nan    -nan    0    0
19.1    -nan    -nan    -nan    -nan    0    0
19.2    -nan    -nan    -nan    -nan    0    0
19.3    -nan    -nan    -nan    -nan    0    0
19.4    -nan    -nan    -nan    -nan    0    0
19.5    -nan    -nan    -nan    -nan    0    0
19.6    -nan    -nan    -nan    -nan    0    0
19.7    -nan    -nan    -nan    -nan    0    0
19.8    -nan    -nan    -nan    -nan    0    0
19.9    -nan    -nan    -nan    -nan    0    0
20    -nan    -nan    -nan    -nan    0    0
20.1    -nan    -nan    -nan    -nan    0    0
20.2    -nan    -nan    -nan    -nan    0    0
20.3    -nan    -nan    -nan    -nan    0    0
20.4    -nan    -nan    -nan    -nan    0    0
20.5    -nan    -nan    -nan    -nan    0    0
20.6    -nan    -nan    -nan    -nan    0    0
20.7    -nan    -nan    -nan    -nan    0    0
20.8    -nan    -nan    -nan    -nan    0    0
20.9    -nan    -nan    -nan    -nan    0    0
21    -nan    -nan    -nan    -nan    0    0
21.1    -nan    -nan    -nan    -nan    0    0
21.2    -nan    -nan    -nan    -nan    0    0
21.3    -nan    -nan    -nan    -nan    0    0
21.4    -nan    -nan    -nan    -nan    0    0
21.5    -nan    -nan    -nan    -nan    0    0
21.6    -nan    -nan    -nan    -nan    0    0
21.7    -nan    -nan    -nan    -nan    0    0
21.8    -nan    -nan    -nan    -nan    0    0
21.9    -nan    -nan    -nan    -nan    0    0
22    -nan    -nan    -nan    -nan    0    0
22.1    -nan    -nan    -nan    -nan    0    0
22.2    -nan    -nan    -nan    -nan    0    0
22.3    -nan    -nan    -nan    -nan    0    0
22.4    -nan    -nan    -nan    -nan    0    0
22.5    -nan    -nan    -nan    -nan    0    0
22.6000000000001    -nan    -nan    -nan    -nan    0    0
22.7000000000001    -nan    -nan    -nan    -nan    0    0
22.8000000000001    -nan    -nan    -nan    -nan    0    0
22.9000000000001    -nan    -nan    -nan    -nan    0    0
23.0000000000001    -nan    -nan    -nan    -nan    0    0
23.1000000000001    -nan    -nan    -nan    -nan    0    0
23.2000000000001    -nan    -nan    -nan    -nan    0    0
23.3000000000001    -nan    -nan    -nan    -nan    0    0
23.4000000000001    -nan    -nan    -nan    -nan    0    0
23.5000000000001    -nan    -nan    -nan    -nan    0    0
23.6000000000001    -nan    -nan    -nan    -nan    0    0
23.7000000000001    -nan    -nan    -nan    -nan    0    0
23.8000000000001    -nan    -nan    -nan    -nan    0    0
23.9000000000001    -nan    -nan    -nan    -nan    0    0
24.0000000000001    -nan    -nan    -nan    -nan    0    0
24.1000000000001    -nan    -nan    -nan    -nan    0    0
24.2000000000001    -nan    -nan    -nan    -nan    0    0
24.3000000000001    -nan    -nan    -nan    -nan    0    0
24.4000000000001    -nan    -nan    -nan    -nan    0    0
24.5000000000001    -nan    -nan    -nan    -nan    0    0
24.6000000000001    -nan    -nan    -nan    -nan    0    0
24.7000000000001    -nan    -nan    -nan    -nan    0    0
24.8000000000001    -nan    -nan    -nan    -nan    0    0
24.9000000000001    -nan    -nan    -nan    -nan    0    0
25.0000000000001    -nan    -nan    -nan    -nan    0    0
25.1000000000001    -nan    -nan    -nan    -nan    0    0
25.2000000000001    -nan    -nan    -nan    -nan    0    0
25.3000000000001    -nan    -nan    -nan    -nan    0    0
25.4000000000001    -nan    -nan    -nan    -nan    0    0
25.5000000000001    -nan    -nan    -nan    -nan    0    0
25.6000000000001    -nan    -nan    -nan    -nan    0    0
25.7000000000001    -nan    -nan    -nan    -nan    0    0
25.8000000000001    -nan    -nan    -nan    -nan    0    0
25.9000000000001    -nan    -nan    -nan    -nan    0    0
26.0000000000001    -nan    -nan    -nan    -nan    0    0
26.1000000000001    -nan    -nan    -nan    -nan    0    0
26.2000000000001    -nan    -nan    -nan    -nan    0    0
26.3000000000001    -nan    -nan    -nan    -nan    0    0
26.4000000000001    -nan    -nan    -nan    -nan    0    0
26.5000000000001    -nan    -nan    -nan    -nan    0    0
26.6000000000001    -nan    -nan    -nan    -nan    0    0
26.7000000000001    -nan    -nan    -nan    -nan    0    0
26.8000000000001    -nan    -nan    -nan    -nan    0    0
26.9000000000001    -nan    -nan    -nan    -nan    0    0
27.0000000000001    -nan    -nan    -nan    -nan    0    0
27.1000000000001    -nan    -nan    -nan    -nan    0    0
27.2000000000001    -nan    -nan    -nan    -nan    0    0
27.3000000000001    -nan    -nan    -nan    -nan    0    0
27.4000000000001    -nan    -nan    -nan    -nan    0    0
27.5000000000001    -nan    -nan    -nan    -nan    0    0
27.6000000000001    -nan    -nan    -nan    -nan    0    0
27.7000000000001    -nan    -nan    -nan    -nan    0    0
27.8000000000001    -nan    -nan    -nan    -nan    0    0
27.9000000000001    -nan    -nan    -nan    -nan    0    0
28.0000000000001    -nan    -nan    -nan    -nan    0    0
28.1000000000001    -nan    -nan    -nan    -nan    0    0
28.2000000000001    -nan    -nan    -nan    -nan    0    0
28.3000000000001    -nan    -nan    -nan    -nan    0    0
28.4000000000001    -nan    -nan    -nan    -nan    0    0
28.5000000000001    -nan    -nan    -nan    -nan    0    0
28.6000000000001    -nan    -nan    -nan    -nan    0    0
28.7000000000001    -nan    -nan    -nan    -nan    0    0
28.8000000000001    -nan    -nan    -nan    -nan    0    0
28.9000000000001    -nan    -nan    -nan    -nan    0    0
29.0000000000001    -nan    -nan    -nan    -nan    0    0
29.1000000000001    -nan    -nan    -nan    -nan    0    0
29.2000000000001    -nan    -nan    -nan    -nan    0    0
29.3000000000001    -nan    -nan    -nan    -nan    0    0
29.4000000000001    -nan    -nan    -nan    -nan    0    0
29.5000000000001    -nan    -nan    -nan    -nan    0    0
29.6000000000002    -nan    -nan    -nan    -nan    0    0
29.7000000000002    -nan    -nan    -nan    -nan    0    0
29.8000000000002    -nan    -nan    -nan    -nan    0    0
29.9000000000002    -nan    -nan    -nan    -nan    0    0
30.0000000000002    -nan    -nan    -nan    -nan    0    0
30.1000000000002    -nan    -nan    -nan    -nan    0    0
30.2000000000002    -nan    -nan    -nan    -nan    0    0
30.3000000000002    -nan    -nan    -nan    -nan    0    0
30.4000000000002    -nan    -nan    -nan    -nan    0    0
30.5000000000002    -nan    -nan    -nan    -nan    0    0
30.6000000000002    -nan    -nan    -nan    -nan    0    0
30.7000000000002    -nan    -nan    -nan    -nan    0    0
30.8000000000002    -nan    -nan    -nan    -nan    0    0
30.9000000000002    -nan    -nan    -nan    -nan    0    0
31.0000000000002    -nan    -nan    -nan    -nan    0    0
31.1000000000002    -nan    -nan    -nan    -nan    0    0
31.2000000000002    -nan    -nan    -nan    -nan    0    0
31.3000000000002    -nan    -nan    -nan    -nan    0    0
31.4000000000002    -nan    -nan    -nan    -nan    0    0
31.5000000000002    -nan    -nan    -nan    -nan    0    0
31.6000000000002    -nan    -nan    -nan    -nan    0    0
31.7000000000002    -nan    -nan    -nan    -nan    0    0
31.8000000000002    -nan    -nan    -nan    -nan    0    0
31.9000000000002    -nan    -nan    -nan    -nan    0    0
32.0000000000002    -nan    -nan    -nan    -nan    0    0
32.1000000000002    -nan    -nan    -nan    -nan    0    0
32.2000000000002    -nan    -nan    -nan    -nan    0    0
32.3000000000002    -nan    -nan    -nan    -nan    0    0
32.4000000000002    -nan    -nan    -nan    -nan    0    0
32.5000000000002    -nan    -nan    -nan    -nan    0    0
32.6000000000002    -nan    -nan    -nan    -nan    0    0
32.7000000000002    -nan    -nan    -nan    -nan    0    0
32.8000000000002    -nan    -nan    -nan    -nan    0    0
32.9000000000002    -nan    -nan    -nan    -nan    0    0
33.0000000000002    -nan    -nan    -nan    -nan    0    0
33.1000000000002    -nan    -nan    -nan    -nan    0    0
33.2000000000002    -nan    -nan    -nan    -nan    0    0
33.3000000000002    -nan    -nan    -nan    -nan    0    0
33.4000000000002    -nan    -nan    -nan    -nan    0    0
33.5000000000002    -nan    -nan    -nan    -nan    0    0
33.6000000000002    -nan    -nan    -nan    -nan    0    0
33.7000000000002    -nan    -nan    -nan    -nan    0    0
33.8000000000002    -nan    -nan    -nan    -nan    0    0
33.9000000000002    -nan    -nan    -nan    -nan    0    0
34.0000000000002    -nan    -nan    -nan    -nan    0    0
34.1000000000002    -nan    -nan    -nan    -nan    0    0
34.2000000000002    -nan    -nan    -nan    -nan    0    0
34.3000000000002    -nan    -nan    -nan    -nan    0    0
34.4000000000002    -nan    -nan    -nan    -nan    0    0
34.5000000000002    -nan    -nan    -nan    -nan    0    0
34.6000000000002    -nan    -nan    -nan    -nan    0    0
34.7000000000002    -nan    -nan    -nan    -nan    0    0
34.8000000000002    -nan    -nan    -nan    -nan    0    0
34.9000000000002    -nan    -nan    -nan    -nan    0    0
35.0000000000002    -nan    -nan    -nan    -nan    0    0
35.1000000000002    -nan    -nan    -nan    -nan    0    0
35.2000000000002    -nan    -nan    -nan    -nan    0    0
35.3000000000002    -nan    -nan    -nan    -nan    0    0
35.4000000000002    -nan    -nan    -nan    -nan    0    0
35.5000000000002    -nan    -nan    -nan    -nan    0    0
35.6000000000002    -nan    -nan    -nan    -nan    0    0
35.7000000000002    -nan    -nan    -nan    -nan    0    0
35.8000000000002    -nan    -nan    -nan    -nan    0    0
35.9000000000002    -nan    -nan    -nan    -nan    0    0
36.0000000000002    -nan    -nan    -nan    -nan    0    0
36.1000000000002    -nan    -nan    -nan    -nan    0    0
36.2000000000002    -nan    -nan    -nan    -nan    0    0
36.3000000000002    -nan    -nan    -nan    -nan    0    0
36.4000000000002    -nan    -nan    -nan    -nan    0    0
36.5000000000002    -nan    -nan    -nan    -nan    0    0
36.6000000000003    -nan    -nan    -nan    -nan    0    0
36.7000000000003    -nan    -nan    -nan    -nan    0    0
36.8000000000003    -nan    -nan    -nan    -nan    0    0
36.9000000000003    -nan    -nan    -nan    -nan    0    0
37.0000000000003    -nan    -nan    -nan    -nan    0    0
37.1000000000003    -nan    -nan    -nan    -nan    0    0
37.2000000000003    -nan    -nan    -nan    -nan    0    0
37.3000000000003    -nan    -nan    -nan    -nan    0    0
37.4000000000003    -nan    -nan    -nan    -nan    0    0
37.5000000000003    -nan    -nan    -nan    -nan    0    0
37.6000000000003    -nan    -nan    -nan    -nan    0    0
37.7000000000003    -nan    -nan    -nan    -nan    0    0
37.8000000000003    -nan    -nan    -nan    -nan    0    0
37.9000000000003    -nan    -nan    -nan    -nan    0    0
38.0000000000003    -nan    -nan    -nan    -nan    0    0
38.1000000000003    -nan    -nan    -nan    -nan    0    0
38.2000000000003    -nan    -nan    -nan    -nan    0    0
38.3000000000003    -nan    -nan    -nan    -nan    0    0
38.4000000000003    -nan    -nan    -nan    -nan    0    0
38.5000000000003    -nan    -nan    -nan    -nan    0    0
38.6000000000003    -nan    -nan    -nan    -nan    0    0
38.7000000000003    -nan    -nan    -nan    -nan    0    0
38.8000000000003    -nan    -nan    -nan    -nan    0    0
38.9000000000003    -nan    -nan    -nan    -nan    0    0
39.0000000000003    -nan    -nan    -nan    -nan    0    0
39.1000000000003    -nan    -nan    -nan    -nan    0    0
